id,date,user,text
1468053540,Mon Apr 06 23:28:07 PDT 2009,ashthedreamer,"going to bed soon.  finally! i was talkin with one of my best friends, myla.  i haven't had good girl-talk in a LONG time!  fun-fun."
1468053632,Mon Apr 06 23:28:09 PDT 2009,biankis,@ggen lol soooo new update? on my way to read it!~ 
1468053736,Mon Apr 06 23:28:12 PDT 2009,HanaeDesigns,"@maxandcats hahaha, I'm sure most of it was planned like a whole dance company but there were some who did join in that looked unplanned. "
1468053846,Mon Apr 06 23:28:13 PDT 2009,RebeccaLange,@michaelgrainger *huggs* back...but I think you are the most hugged man on twitter! 
1468054044,Mon Apr 06 23:28:16 PDT 2009,brandonXmichael,"Well, tomorow should be fun. I don't know why! But I'm tired. Goodnight kids "
1468054193,Mon Apr 06 23:28:19 PDT 2009,mrsteel,@UnitZeroOne Happy birthday ! let the sun shine through your life   and you know Singapore is very sunny place ;
1468054221,Mon Apr 06 23:28:19 PDT 2009,rainytina,Good morning my little lovely fairy  My lovely fairy who is flying above goddess of love! Hey goddess watch out!
1468054352,Mon Apr 06 23:28:22 PDT 2009,gaysdotcom,@inlookout Did you try looking in your junk mail? Pls DM me your email so I can check it out for you 
1468054583,Mon Apr 06 23:28:26 PDT 2009,theunwantedpath,@hansonmusic I can't wait for the new record 
1468054601,Mon Apr 06 23:28:27 PDT 2009,jennyjameyson,i was so happy today was nice out!!  im so happy spring has shown up..for now anyways 
1468054719,Mon Apr 06 23:28:29 PDT 2009,ashlipollard,Talking to alicia about twitter 
1468054875,Mon Apr 06 23:28:32 PDT 2009,MJSpice,CONGRATULATIONS TAKAMASU ISHIHARA AKA MIYAVI! 
1468055041,Mon Apr 06 23:28:37 PDT 2009,Ajay_Das,going to bed little early today.... whole half hour early... lol 
1468055076,Mon Apr 06 23:28:36 PDT 2009,just3ws,"@asurana you're welcome, I haven't used aptana in &gt;6 months, let me know if you like it. "
1468055122,Mon Apr 06 23:28:36 PDT 2009,markdavidson,I like making friends with people who are building very cools things. One such person is @nathanchase who built http://flickchart.com 
1468055127,Mon Apr 06 23:28:37 PDT 2009,wahlbergluvr,@donniewahlberg thinkn of how proud i am 2 share this ride with u &quot;thank u&quot;just doesnt say enough ill b 4ever grateful. 
1468055210,Mon Apr 06 23:28:38 PDT 2009,webhostingone,@rachelramsay most quality hosts that offer reseller accounts can do that for you 
1468055251,Mon Apr 06 23:28:39 PDT 2009,haiwen,"@DylzWexford: motorbikes are so much more fun than electric bikes.  we rode around the city on one yesterday, new summer activity i think."
1468055253,Mon Apr 06 23:28:39 PDT 2009,MichaelMcA,in Aries with peter and luke 
1468055556,Mon Apr 06 23:28:45 PDT 2009,ilabean,"Getting a nice break, excited about classes and this INCREDIBLE weather, but especially about this weekend  home! &lt;3"
1468055655,Mon Apr 06 23:28:46 PDT 2009,carolARC,"@bloodandmilk Neat!  Red Cross &amp; Red Crescent-Red Lion with Sun (that one was withdrawn)--Unity, I stand with them. "
1468055663,Mon Apr 06 23:28:47 PDT 2009,thebigklosowski,@erinmaher Ummm... I think me and @ashumittal have used it so far.  Dunno.  I just made it up 15 mins ago.  Thought it'd be fun.  
1468055770,Mon Apr 06 23:28:49 PDT 2009,mattley23,"is very excited, SkyHD is coming today "
1468055785,Mon Apr 06 23:28:49 PDT 2009,artemis74,Good morning everybody! 
1468055807,Mon Apr 06 23:28:49 PDT 2009,Patfromthezoo,@galaxyzoo Thanks!!!! 
1468055828,Mon Apr 06 23:28:50 PDT 2009,bakespace,@foodphilosophy I know what you mean. You can look at bounce backs then send email to yahoo &amp; so on... They will clear your URL. 
1468055831,Mon Apr 06 23:28:49 PDT 2009,Peppery,"@polaroidskyline they're right, you really should be famous. haha. "
1468055847,Mon Apr 06 23:28:50 PDT 2009,sashafiero,got a great background from @professorhazard now!  
1468055861,Mon Apr 06 23:28:50 PDT 2009,ruthiev86,"5 games in a row this week. 1 down, 4 to go.  Can't wait!"
1468055931,Mon Apr 06 23:28:54 PDT 2009,mskimmylou,Waiting for Chris to make my dream come true &amp; give away DAY 26 tickets 
1468055936,Mon Apr 06 23:28:52 PDT 2009,omg_lindsay,going to san jose tomorrow to see one of my old cold stoners before the sharks game. it's gonna be a good day 
1468055947,Mon Apr 06 23:28:52 PDT 2009,kripto,Most awesome.. Built a fileserver/NAS/firefly server serving up my music to iTunes. 
1468056149,Mon Apr 06 23:28:56 PDT 2009,drdlovespcs,I'm loving my iPod touch 
1468056280,Mon Apr 06 23:28:57 PDT 2009,Meils84,Looking forward to having dinner cooked for me again tonight! What a wonderful man I have.   Could use a nap before dinner though!
1468068283,Mon Apr 06 23:32:34 PDT 2009,lovelyleena,@MrSocial sounds gooddd 
1468068514,Mon Apr 06 23:32:37 PDT 2009,Spitphyre,@jhayu Here's one more. I have Maggi Noodles 
1468068524,Mon Apr 06 23:32:37 PDT 2009,tsarnick,@OfficialPRofOZ you deserve it  you work very hard for Oz!!
1468068653,Mon Apr 06 23:32:40 PDT 2009,Diana_1957,"@hansonmusic http://twitpic.com/2y0cg - Nice dishes Taylor and the table is set so nice, very formal. Looks like you had a great meal "
1468068685,Mon Apr 06 23:32:41 PDT 2009,Barista_Alex,Finally! I just created my WordPress Blog. There's already a blog up on the Seattle Coffee Community  ... http://tinyurl.com/c5uufd
1468068748,Mon Apr 06 23:32:42 PDT 2009,djbabyyu,@janicerose i know u are  best one too
1468068826,Mon Apr 06 23:32:43 PDT 2009,kalilahtwitts,Finally getting to see the hills. 
1468068920,Mon Apr 06 23:32:45 PDT 2009,TerranRevirell,"@greggrunberg Acting! You did it wonderfully! Great ep!  &quot;Monster&quot; will be a fate worse than death for Danko, hopefully."
1468068935,Mon Apr 06 23:32:46 PDT 2009,_Kimberlina_,Fast &amp; the Furious! It's awesome... Vin diesel? F-ing hot! Same goes for Paul...yum 
1468069011,Mon Apr 06 23:32:47 PDT 2009,jadoon88,@KennethReitz yes its really awsome! 
1468069085,Mon Apr 06 23:32:49 PDT 2009,Absolute410,@Strawburry17 you. can. do it!!! 
1468069182,Mon Apr 06 23:32:51 PDT 2009,aykutaykut,turkish style = ek sure  re: http://ff.im/1XWae
1468069228,Mon Apr 06 23:32:52 PDT 2009,Anesia,it is.....the new charlie the unicorn   http://www.newgrounds.com/portal/view/490280
1468069238,Mon Apr 06 23:32:52 PDT 2009,danielcalderonL,@aniita_0517 Ani!! You finally discovered twitterworld!! hehe welcome!!!!   Oh this is so good! 
1468069363,Mon Apr 06 23:32:54 PDT 2009,Hetty4Christ,@maikeru76 your np mean no problem??  In the Marriott world I worked iin..should never be a problem-always a pleasure! hahah! mp 
1468069389,Mon Apr 06 23:32:57 PDT 2009,jerichoK,@pinkcat Morning 
1468069436,Mon Apr 06 23:32:56 PDT 2009,danvpeterson,@justG Great to hear G! Very glad your Uncle's doing alright 
1468069464,Mon Apr 06 23:32:56 PDT 2009,killemil,Oh my. My new logo has been featured at http://www.logofi.com 
1468069688,Mon Apr 06 23:33:01 PDT 2009,slt23c,Going to bed after a very blessed day today night twits! 
1468069783,Mon Apr 06 23:33:02 PDT 2009,AussiePape,Going training with a bug in my system. Thank god Shihan is coming up 
1468069789,Mon Apr 06 23:33:05 PDT 2009,robboek,@inprogress Let me know if you need any help. 
1468069865,Mon Apr 06 23:33:06 PDT 2009,partlysunny_,stuffed with cupcakes and marshmallows from baked butter goods 
1468069879,Mon Apr 06 23:33:04 PDT 2009,Carmnx,@GoldenFish00 I've got the DVD! (well it's not mine!) 
1468069916,Mon Apr 06 23:33:05 PDT 2009,ANPshine,@karanbir I'm going to Subway because I'm fressh  Happy Spring Break.
1468070099,Mon Apr 06 23:33:10 PDT 2009,tekhelet,@mollydotcom Haha Molly you're really funny.  I enjoy reading your tweets.
1468070100,Mon Apr 06 23:33:08 PDT 2009,sezz707,@Lukaskywalker I watched oth s5 again 
1468070122,Mon Apr 06 23:33:09 PDT 2009,KarenTweet,"@sendchocolate Jsut visited you blog, can't see any noticeable changes yet, and it's time to get 'stuff' done, I'll check it later "
1468070164,Mon Apr 06 23:33:09 PDT 2009,robertgravina,Perl's CPAN installer has lots of quirky humour which is fun but I just want to get the job done. I prefer quiet tools; funny docs are OK 
1468070209,Mon Apr 06 23:33:10 PDT 2009,ChoChoMojo,@VampireBill Have a safe trip then. 
1468070258,Mon Apr 06 23:33:11 PDT 2009,RebeccaLange,"@kidsgoape everyday  Tho now we share the reading, he read one page I read another (7yrs)"
1468070586,Mon Apr 06 23:33:17 PDT 2009,KarenTweet,@ColorBakery Thankyou 
1468070642,Mon Apr 06 23:33:18 PDT 2009,fddlgrl,@NormGregory Oh and I'm a HUGE Big Love fan! Trying to wrap Season 2 up. That show is so creepily accurate - take it from a Utah girl. 
1468071014,Mon Apr 06 23:33:25 PDT 2009,cpilson,@MistyDavies Glad I could help.  Now we just need barcode scanners.
1468071157,Mon Apr 06 23:33:28 PDT 2009,alliemullin,great weekend with the bffs. freelancing. clean room. doc project coming along (=graduation). national championship. life is good  twoosh!
1468071215,Mon Apr 06 23:33:29 PDT 2009,teahugger,"this night's to do list: clean, make wishlist, and sing to my musics. "
1468071342,Mon Apr 06 23:33:32 PDT 2009,thepippo,Lunch with black girl aiden Lukas. Check out taylorians.com 
1468071517,Mon Apr 06 23:33:35 PDT 2009,JeanneD,Is there Twitter for francophones?  Maybe I would tweet more en franï¿½ais 
1468071555,Mon Apr 06 23:33:35 PDT 2009,Feuza,"@julesbianchi OMG, you participated in the Fusion Tour, looks so cool "
1468071565,Mon Apr 06 23:33:36 PDT 2009,wrongwayfast,It's world health day! Help make hospitals safe. Go to http://www.clickabrick.org/ (via @addthis) and CLICK A BRICK 
1468071859,Mon Apr 06 23:33:41 PDT 2009,spuncher,working out at the hotel gym.  112 calories burned.
1468071890,Mon Apr 06 23:33:42 PDT 2009,fra66le,"@pfspleen Not sure I have the party feet for Ibiza lol! Minorca might be nice though, I shall have a mooch  Ta."
1468072091,Mon Apr 06 23:33:46 PDT 2009,omgiitsnicole,"@romanxcandle but it's all in good fun me &amp; @jillalbano love you, clearly "
1468072141,Mon Apr 06 23:33:47 PDT 2009,Croc_Hunteress,Is going to Origin I &amp; III oh yeah  thankyou Mr Rudd. Flights accom tickets. Can't wait!!
1468072283,Mon Apr 06 23:33:53 PDT 2009,ChuckSmith,"@iphoneDEVgirl Just curious, why did you suddenly jump on Twitter and then become so active so fast? Greetings from Berlin! "
1468072377,Mon Apr 06 23:33:52 PDT 2009,darkon_,@rodnet  I think #PHP would be much better if they got rid of half of the functions in the language 
1468072583,Mon Apr 06 23:33:56 PDT 2009,manilaguide,"@klaris sa bagay, you eat pancakes with bacon naman. haha interesting.. i shall try it. "
1468072584,Mon Apr 06 23:33:56 PDT 2009,EllenGaines,"So glad to be back, and so glad to have a short week.  "
1468072597,Mon Apr 06 23:33:56 PDT 2009,Ange_Sutton,Listening to @chriscornell &quot;scream&quot;! Love it. You really need to get it. Go get up and go now! yes you 
1468072643,Mon Apr 06 23:33:57 PDT 2009,MegsLeigh,I feel all weird and grown up-ish after getting my ... Engagament ring.  It's beautiful. And shiny. Must state at the shiny ...
1468072889,Mon Apr 06 23:34:01 PDT 2009,SGZ,"About to dash again! This is what happens when you sleep all day, you HAVE to party all night. "
1468084508,Mon Apr 06 23:37:44 PDT 2009,Askmewhats,@midnight_plue thanks Plue 
1468084589,Mon Apr 06 23:37:43 PDT 2009,andremartin,@DrBaher I love that list to tick people off. Actually quite a number I already enjoy from time to time or at least they crossed my mind 
1468084731,Mon Apr 06 23:37:46 PDT 2009,DanPapallo,@RoundSparrow Awesome - hope it was great! I am about 2 hours away from seeing it at the Sydney (now second world viewing) premiere 
1468084760,Mon Apr 06 23:37:46 PDT 2009,Beregond,@RightGirl Give it a try. Twitter will still be here if you can't. 
1468084793,Mon Apr 06 23:37:47 PDT 2009,Roses_Are_Red,"@ryanmwilson hmmm,i'll try to help you come up with something "
1468085028,Mon Apr 06 23:37:52 PDT 2009,CaliCG,@veronica78 good luck on ur law test!  go study now!
1468085036,Mon Apr 06 23:37:52 PDT 2009,vishal_modh,"supposedly i should be a motel owner, to get an insurance for the same as per some call-center execs.... man i feel rich "
1468085248,Mon Apr 06 23:37:57 PDT 2009,lewisshepherd,@dmcar I still wear the bottoms of my trousers rolled 
1468085319,Mon Apr 06 23:38:00 PDT 2009,reggiesunset,@Blondilucious LOL exactly!  Too funny you just took me back 
1468085449,Mon Apr 06 23:38:00 PDT 2009,matfarrington,"@kelisha Ahh yes, I keep forgetting that my good taste in music is considered a disability amongst engineers.  "
1468085520,Mon Apr 06 23:38:01 PDT 2009,a_Qadah,@Najoo heyyyy miss you too honey  (F)
1468085663,Mon Apr 06 23:38:04 PDT 2009,KateEdge,"playin some good ol' source, stayin up late, and enjoying spring break "
1468085804,Mon Apr 06 23:38:07 PDT 2009,danijanev,Believe it or not...I'm on vacation (well deserved) from 9th to 24th of April...God save my boss 
1468085833,Mon Apr 06 23:38:08 PDT 2009,sbenko,@marge_and_puds YAY!!! im your first follower!! 
1468085879,Mon Apr 06 23:38:08 PDT 2009,CogitoErgoSam1,@hughesforce Love that quote from Plato and am adding it to my notebook of quotes. (i collect quotes.  ) THANK-YOU! 
1468086050,Mon Apr 06 23:38:12 PDT 2009,rebeccaclark,reading fanfiction. possibly going to get myself a piece of toast. 
1468086234,Mon Apr 06 23:38:16 PDT 2009,pdx_photolover,I swear to you the only reason I'm excited for my birthday is because of Erik. I'm so lucky to have him. SO freaking lucky 
1468086249,Mon Apr 06 23:38:16 PDT 2009,Miekuh,@Lyanna I couldn't agree more 
1468086266,Mon Apr 06 23:38:18 PDT 2009,philippawarr,"Lovely evening, long but productive night - I heart the Reality TV Awards  now sleep?"
1468086636,Mon Apr 06 23:38:23 PDT 2009,TigerBerry67,@wolfman70 Well right now getting ready for work 
1468086683,Mon Apr 06 23:38:24 PDT 2009,onelovah,@chrisjkamrada http://twitpic.com/2xw19 - i would if i was your gf 
1468086751,Mon Apr 06 23:38:25 PDT 2009,urbanrocker,@zukyleigh. That...was beautiful. Please madam..give us some more! 
1468086768,Mon Apr 06 23:38:25 PDT 2009,dEE486,@JMAC777 i like how you real mature bout it. nd they not ya average abc rhymes 
1468086814,Mon Apr 06 23:38:26 PDT 2009,MoonFireLove,@ArfanChaudhry  Candles are not ment for a specific gender. Im telling u. U gotta be open to things of life. Don't matter what it is. 
1468086982,Mon Apr 06 23:38:30 PDT 2009,gracebagunu,"ah...another day done...time for bed, gotta do it all over again tomorrow!  Night night ya'll!"
1468086989,Mon Apr 06 23:38:30 PDT 2009,agiftedmind,"@Malunis Ohh! Classics Armada. I'd want the Seekers in that series, or the minicons. "
1468087060,Mon Apr 06 23:38:31 PDT 2009,MjaeLA,@steeltrain that's awesome you guys!!!  support 
1468087415,Mon Apr 06 23:38:38 PDT 2009,creativetide,"Another fun time that was worth staying up late on a work night for. Besides, Sushi and Disney's Gargoyles = all kinds of win. "
1468087462,Mon Apr 06 23:38:39 PDT 2009,edwinduinkerken,Time for breakfast and then off to work. Going to visit a musical tonight. Looking forward to that 
1468087485,Mon Apr 06 23:38:39 PDT 2009,Laurenzorro,has a new bike   Happy days!
1468087535,Mon Apr 06 23:38:40 PDT 2009,laceynewton,"So just started, just seeing what it's all about. "
1468087593,Mon Apr 06 23:38:45 PDT 2009,kendirasabina,watching star world 
1468087645,Mon Apr 06 23:38:43 PDT 2009,nesslovesbee,@heidimontag it was really good... 
1468087680,Mon Apr 06 23:38:44 PDT 2009,aliasalie,@KinokuniyaAust YAYYY! I shall have to buy when I come for the City of Glass bookclub thing 
1468087732,Mon Apr 06 23:38:44 PDT 2009,brandalynmonroe,"@jaredleto At the time, I was enjoying a beautiful warm evening in Studio City. "
1468087853,Mon Apr 06 23:38:47 PDT 2009,_kelli,Dear magic cleaning fairies--please come to my house tonight so I will wake up to a pretty home 
1468087907,Mon Apr 06 23:38:48 PDT 2009,SierraaaN,"today was a good day, I love good daysss  wonder what tomorrow is gunna bring!"
1468087930,Mon Apr 06 23:38:48 PDT 2009,_DanielTouch_,"is eating frozen grapes, in an effort to fill in his desire of sorbet and BTW they taste amazing. @pogosaito got another bushel o bananas "
1468088308,Mon Apr 06 23:38:56 PDT 2009,brutus626,I wanna get stonded and watch this movie again 
1468088311,Mon Apr 06 23:38:57 PDT 2009,maikeru76,"@Hetty4Christ yeah, no problem  yw means to me your welcome ;-)"
1468088507,Mon Apr 06 23:39:01 PDT 2009,Knot2serious,"@jreneebuchholz I will have to try that sometime. I like Greek food..uh, well, I like most food. hehe "
1468088551,Mon Apr 06 23:39:03 PDT 2009,BlueCoqui89,Having a pleasant convo with my momma boutr hurting people  lol
1468099602,Mon Apr 06 23:42:38 PDT 2009,thejonny,woo cubs are 1-0!  
1468099655,Mon Apr 06 23:42:40 PDT 2009,cryssie22,sleepy time  see u in the A.M.
1468099730,Mon Apr 06 23:42:41 PDT 2009,andy_cyrus,"@h4nn4hhh yes i am, i don't use just becuase &quot;Cyrus&quot; is a popular surname "
1468099807,Mon Apr 06 23:42:42 PDT 2009,katsun,"@bumbers Even though this will be my 3rd SlingPlayer Mobile, but I am as excited as ever "
1468099811,Mon Apr 06 23:42:43 PDT 2009,ChelcMarie15,"hmm, I should be sleeping but I'm making some awesome CD mixes "
1468099845,Mon Apr 06 23:42:43 PDT 2009,Disneycrazedmom,"@maxxiecat you joined twitter to make me happy  besides, my loving family is your family too and we communicate this way, LOL"
1468099883,Mon Apr 06 23:42:44 PDT 2009,rashisha,@saad_83 thanks u too 
1468099891,Mon Apr 06 23:42:44 PDT 2009,brianjshoopman,@blackehart Gratz on the film! Very awesome!  Favorite Nazi? Oskar Schindler. 
1468099944,Mon Apr 06 23:42:45 PDT 2009,anefallarme,"@shemah hey Shem, I just watched the trailer of the Transformers 2 over at JPP, with Lucas and he was mesmerized! "
1468099960,Mon Apr 06 23:42:45 PDT 2009,AssetsHKG,herbal essence  smells so good
1468100123,Mon Apr 06 23:42:49 PDT 2009,michiev,@MelanieMerkosky  heres a link to a blog post i made about how to sign up for you and angel http://babyboxes.livejournal.com/123900.html
1468100184,Mon Apr 06 23:42:50 PDT 2009,rushiv,"@skinnylatte Hiya Chutney Mary, that is a fine avatar "
1468100207,Mon Apr 06 23:42:50 PDT 2009,joshfittell,"@nicolerichie Yes i remember, it was an awesome band. Will you be reply "
1468100363,Mon Apr 06 23:42:54 PDT 2009,Gecy,Good morning beautiful people  - coffee &amp; sun ... 
1468100508,Mon Apr 06 23:42:56 PDT 2009,baybiegela,can't wait for the Hannah Montana Movie. 
1468100526,Mon Apr 06 23:42:56 PDT 2009,Genevieve_Thurs,@koriannespeaks  your blog is like an addiction for me.
1468100670,Mon Apr 06 23:42:59 PDT 2009,XtotheV,Deciding if I should call it a night and wake up early to get into the studio. Or if I should just go all night. I like going all night 
1468100676,Mon Apr 06 23:42:59 PDT 2009,noiseboyartist,http://www.last.fm/music/Noise+Boy All Noise Boy music is free until the 24th of May. It will be no worse than worth what you pay 
1468100699,Mon Apr 06 23:43:00 PDT 2009,ivotron,is learning to Tango with D 
1468100845,Mon Apr 06 23:43:03 PDT 2009,GabrielaAlicia,kisha they cnt get over u til they get out frm under u just remember ur on top 
1468100983,Mon Apr 06 23:43:05 PDT 2009,1000101,http://twitpic.com/2y4g4 - On the red carpet. Oh yeah. 
1468101000,Mon Apr 06 23:43:06 PDT 2009,LolliGothGrrl,@RRankinWalker i would LOVE to be in California! 
1468101124,Mon Apr 06 23:43:10 PDT 2009,augustine25,@CaTaxRevolt The nice thing about being clean and sober is that no one can accuse you of thinking like an alcoholic or a drug addict. 
1468101156,Mon Apr 06 23:43:09 PDT 2009,NiferCritter,"Horray!! I've been accepted into the Bazaar Bizarre Maker Faire 2009!! With 50% of accepted vendors being NEW to BazBiz, I am honored. "
1468101450,Mon Apr 06 23:43:15 PDT 2009,joshfittell,"@nicolerichie Yes i remember that band, It was Awesome, Will you please reply "
1468101660,Mon Apr 06 23:43:20 PDT 2009,kimgrace,I saw Natasha today and it made me so happy. 
1468101831,Mon Apr 06 23:43:23 PDT 2009,rawritskathleen,lmao i forgot to twitter when i was done with my DBQ ! haha i was too excited at the moment 
1468101960,Mon Apr 06 23:43:26 PDT 2009,johnhays,"@realchrissystar Yes, we certainly will! "
1468101992,Mon Apr 06 23:43:26 PDT 2009,rxtech1998,@LauralKGW It wouldn't be Easter in the Portland area if there wasn't rain.  I have 18 years of experience in it. 
1468102082,Mon Apr 06 23:43:29 PDT 2009,aznhothead5,@derangedangel cheer up its our birthday soon 
1468102114,Mon Apr 06 23:43:29 PDT 2009,NikkiSoft,"@lordshaper baited breath, huh?    I hope we can't maintain those expectations!  Shooting for an update this weekend.  keep u posted!"
1468102123,Mon Apr 06 23:43:29 PDT 2009,jamiebarry,Getting ready for work and feel fresher than yesterday 
1468102333,Mon Apr 06 23:43:33 PDT 2009,Rhiannon_2009,@munche yay for following me!  I'll try me best to entertain the shit out of you via twitter 
1468102417,Mon Apr 06 23:43:35 PDT 2009,hihat7,"@ThomasGudgeon really! awesome  just downloaded a mp3 track, trying that...."
1468102874,Mon Apr 06 23:43:46 PDT 2009,caiteshey,@EvanKirkendall question! if you could get anything from australia as a present .. what would that be? 
1468102886,Mon Apr 06 23:43:44 PDT 2009,pjakobs,"@FoxWhisperer that's cute! If you find an LS4, that would be excellent "
1468103028,Mon Apr 06 23:43:47 PDT 2009,jerichoK,"@Rachel_New  Well, I hope you have a good time, even if it is just coffee. "
1468103134,Mon Apr 06 23:43:49 PDT 2009,roseydough,I love LUSH products......they're products smell and feel so good 
1468103220,Mon Apr 06 23:43:51 PDT 2009,GirlyBoy,@TomFelton hmm didn't find much on Challens or I just didn't look enough. My musical idol Is Elton John. Listening to him now!!!!! 
1468103289,Mon Apr 06 23:43:51 PDT 2009,sugarheaven,"@GeneTheFotog  ya i'll be in hk for 3 months  but 21 is not big there. o well,so now u finally have 1 more frd u can hit the club w/ lol."
1468103300,Mon Apr 06 23:43:52 PDT 2009,jfreem94,@jfreem94 got a grade of 96.8/100 on @grader.  Check it out:  http://twitter.grader.com/jfreem94. Twitter fun! 
1468103420,Mon Apr 06 23:43:55 PDT 2009,rose2784,Cherry blossoms are sooo beautiful.  I love spring.
1468103422,Mon Apr 06 23:43:55 PDT 2009,nikkimarieee,It's so sunny and happy today 
1468103668,Mon Apr 06 23:44:03 PDT 2009,Eric77lv,Well heading to bed early since I'm heading to the mall in the AM. Good night tweeps! 
1468103730,Mon Apr 06 23:44:02 PDT 2009,lidiabyhower,@iamdiddy good job! yeah i feel you. working out can be annoying sometimes but its definitely worth it in the end 
1468103810,Mon Apr 06 23:44:03 PDT 2009,Green4GoodDavid,@TheNewsChick u are a true fan (and optimist). i'll take a winning season   #Mariners
1468103834,Mon Apr 06 23:44:03 PDT 2009,shadoegray,"I'm still at work pricing some items, finishing flyers and finalizing plans for the pajama jammie jam next Friday @ tha undaground. "
1468103864,Mon Apr 06 23:44:04 PDT 2009,trumptight09,@xjizzlebabix Can you HEAR me now?  http://snipr.com/fe6zu
1468115402,Mon Apr 06 23:47:53 PDT 2009,pcholody,"Hi @DaveJMatthews ! Greeting from Poland, love your music "
1468115423,Mon Apr 06 23:47:53 PDT 2009,pdx_photolover,@ingridmusic I can't wait! I'll def. come out to see you when you come to Portland 
1468115452,Mon Apr 06 23:47:54 PDT 2009,AlwaysMiley,"By the way, I almost forgot! There's an article about twitter in a maltese magazine "
1468115585,Mon Apr 06 23:47:57 PDT 2009,DuskRose,Updating my grandmother's computer. Always fun stuff. 
1468115707,Mon Apr 06 23:48:00 PDT 2009,StaceyKindler,@nicolerichie  I remember Anne of Green Gables - My sister and I used to watch it when we were younger! 
1468115753,Mon Apr 06 23:48:00 PDT 2009,getridmanboobs,Good morning everyone!  It's a sunny day here!
1468115783,Mon Apr 06 23:48:01 PDT 2009,neenz,@MommyBrain Safe travels and congrats on the new move 
1468115812,Mon Apr 06 23:48:01 PDT 2009,katiebisson,"@idjd i LOVE the hills, it's very addicting. once you get into it, you're hooked. i suggest you start watching it "
1468116122,Mon Apr 06 23:48:07 PDT 2009,stevennoreyko,@photojack I like audio podcasts. I listen while driving and walking (exercise). And lets face it - some people don't belong on video. 
1468116133,Mon Apr 06 23:48:07 PDT 2009,Spectral_Hunter,"Really enjoying my DSi. Will update pics, profile, etc. tomorrow. Off to bed "
1468116399,Mon Apr 06 23:48:12 PDT 2009,patriciapiper,"@Pesamob i was in Kenya when i was 11 years old, one of the best holidays of my life! it was amazing! my hubby is South African "
1468116475,Mon Apr 06 23:48:14 PDT 2009,pcholody,"Hi @DaveJMatthews ! Greetings from Poland, love your music "
1468116586,Mon Apr 06 23:48:16 PDT 2009,twilight_x3,waiting for the pizza to bakee 
1468116684,Mon Apr 06 23:48:18 PDT 2009,marufyusupov,@hihik DVD is fine. Stay tuned on the channel: more updates are coming soon 
1468116907,Mon Apr 06 23:48:22 PDT 2009,GraciaMelsz,"tea and the tonight show  .. say hello to john melendez, kevin eubanks, and the tonight show band!"
1468117035,Mon Apr 06 23:48:25 PDT 2009,kjerk,"OH, and thanks again to @cwelchtn and @chipdaves for walking to my car and listening to the Beatles with me  Love you guys."
1468117090,Mon Apr 06 23:48:26 PDT 2009,neerav,On train to Star #Trek movie premiere with my golden entry ticket to &quot;A Reserve Circle&quot; 
1468117160,Mon Apr 06 23:48:28 PDT 2009,anefallarme,"I just joined my first ever Battle over at BOTB, vote for me okay guys? "
1468117409,Mon Apr 06 23:48:33 PDT 2009,jessychristine,@musicaddikt787 its good for you crystal! 
1468117420,Mon Apr 06 23:48:35 PDT 2009,teyespace,just posted a blog on being single... go check it out yo  
1468117442,Mon Apr 06 23:48:34 PDT 2009,mattcorr,Totally in awe of Firebug for Firefox. Wow.. now that is a cool tool 
1468117620,Mon Apr 06 23:48:37 PDT 2009,daNanner,@andy065 podcasts are on my laptop 
1468117635,Mon Apr 06 23:48:37 PDT 2009,robrawbert,@dileno You need to straighten up your gaming! More gaming equals more happiness 
1468117739,Mon Apr 06 23:48:39 PDT 2009,SHHHE,@fakeACLU it sure is  and I love that on PeopleBrowsr I have no columns limit and my groups and settings are saved in the cloud.
1468117792,Mon Apr 06 23:48:40 PDT 2009,Dollycakes,Now on twitter! How fun! 
1468117908,Mon Apr 06 23:48:43 PDT 2009,Mark_Milly,*honestly* jus went to a random page on Myspace &amp; they had my song on their profile!  that shit was random but jus makes me work harder!
1468118091,Mon Apr 06 23:48:45 PDT 2009,purplefae,I'm such a happy girly. I think that means it's time for candy. Joy! Fun! Love! Smile! 
1468118097,Mon Apr 06 23:48:46 PDT 2009,Bethany_Kate,@nicolerichie yep. Had their CD back. Still remember the cover - horribly early 90's! Had all the Anne of Green Gables books too.  
1468118133,Mon Apr 06 23:48:47 PDT 2009,stephanieVford,@BittersweetBaby I love target too  hiii nicole!
1468118234,Mon Apr 06 23:48:49 PDT 2009,kentnichols,@sarahatwood you're welcome for K-ROD!   #openingday
1468118272,Mon Apr 06 23:48:50 PDT 2009,krazyken,Watching funny TV show clips on Hulu.com  
1468118401,Mon Apr 06 23:48:52 PDT 2009,margesbakery,@Steve_Buscemi I'll feed you for life is you say my cookies are the best. 
1468118509,Mon Apr 06 23:48:57 PDT 2009,MummaBear,@paulmonkey yes has all the sugar and salt to rehydrate you quickly 
1468118517,Mon Apr 06 23:48:55 PDT 2009,llamakevin,"@Bluegrass_IT That's a very good question - don't know how I did it  - I could make a few guesses, let's chat at Exeter on 7th!"
1468118559,Mon Apr 06 23:48:55 PDT 2009,PeaceLoveTrees,bars on Monday = awesome.  
1468118603,Mon Apr 06 23:48:56 PDT 2009,preciousthings,http://twitpic.com/2y4ky - Cute shirt from @threadless 
